100|101|2|256|1|3|00a903|1|1516867807007
100|101|2|256|1|3|00a903|1|1516867807949
100|101|2|256|1|3|00a903|1|1516867808955
100|101|2|256|1|3|00a903|1|1516867809975
100|101|2|256|1|3|00a903|1|1516867811122
100|101|2|256|1|3|00a903|1|1516867812044
100|101|2|256|1|3|00a903|1|1516867812949
100|101|2|256|1|3|00a903|1|1516867813970
100|101|2|256|1|3|00a903|1|1516867815030
100|101|2|256|1|3|00a903|1|1516867816026
100|101|2|256|1|3|00a903|1|1516867816940
100|101|2|256|1|3|00a903|1|1516867817969
100|101|2|256|1|3|00a903|1|1516867818997
100|101|2|256|1|3|00a903|1|1516867820018
100|101|2|256|1|3|00a903|1|1516867820935
100|101|2|256|1|3|00a903|1|1516867821960
100|101|2|256|1|3|00a903|1|1516867822984
100|101|2|256|1|3|00a903|1|1516867824023
100|101|2|256|1|3|00a903|1|1516867825031
100|101|2|256|1|3|00a903|1|1516867825953
100|101|2|256|1|3|00a903|1|1516867826978
100|101|2|256|1|3|00a903|1|1516867828013
100|101|2|256|1|3|00a903|1|1516867829025
100|101|2|256|1|3|00a903|1|1516867829945
100|101|2|256|1|3|00a903|1|1516867830975
100|101|2|256|1|3|00a903|1|1516867832003
100|101|2|256|1|3|00a903|1|1516867833032
